"sys_loadingid","sys_cdc","sys_checksum","bestellungid","kundeid","vereinspartnerid","kaufdatum","kreditkarte","gueltigbis","kkfirma","produktid","menge","preis","rabatt"
3,I,0x64668d1a394fa5ba19f842a5dfb4d059c668b7345ccb02614f0ab187234f30ff,RS0002726,"278",Blaetterglueck,2022-03-19,"0000 4075 0500 0000","09/00",Mastercard,102,45,4.00,10.20
3,I,0x15e50a2f8b0a4f235d85e8142c52c71dc13d3119dffc1227cf0cab9006df84c8,RS0002493,,Blaetterglueck,2022-03-19,"0000 5650 0930 0000",Nov 23,Mastercard,108,24,8.00,10.80
3,I,0xa20810dca7680de71a28ac57e0ea2d7997b9c99ddfd635ee80e85a04a5d9c036,RS0002118,,Blaetterglueck,2022-03-19,,,,49,37,3.60,0.00
3,I,0xcf3b23944bc61ef4252bbfc3e4ef6cff89e61118d44cedfe47edb96514832765,RS0002796,,Blaetterglueck,2022-03-19,"0000 7772 1697 6400",Feb 19,VISA,99,41,3.80,9.90
3,I,0x087c81085dcca0052814bc674119f5f5f0211d3b54a1f38893e6c41f8390316d,RS0002330,,Blaetterglueck,2022-03-19,,,,105,11,4.80,0.00
3,I,0xb28c7f772edace4110700aa08a6998edc50c269b219ba6946ab3229bb951c97c,RS0002678,"29",Blaetterglueck,2022-03-19,"0000 8750 8623 1100",Apr 91,VISA,113,44,4.50,0.89
3,I,0x4a1ffc2e1edde5206b5dc7afff8803ba45b452405b2b2ef3c086784698b8d432,RS0002075,,Blaetterglueck,2022-03-19,,,,122,45,1.80,0.00
3,I,0xff7137fe6f7ace17c2d7a628a866ae1304f857b56cea4a1367b8534d78a7c739,RS0002602,"293",Blaetterglueck,2022-03-19,"0000 4228 0697 7300",Jan 13,VISA,108,22,8.00,0.18
3,I,0xb826177c33b67b335e375285b948b729ac912f17216e73e066303d95bd52a1ab,RS0002592,"116",Blaetterglueck,2022-03-19,"0000 3648 0700 2000",Nov 23,American Express,112,28,4.00,11.20
3,I,0x13651dddfada1a2cf3c83345babd73ca9f3c4f72330b4130de1a6222146a12f5,RS0002789,"356",Blaetterglueck,2022-03-19,"4601 1700 0882 1030",Jan 20,VISA,65,14,4.50,6.50
3,I,0x22f3fe670b66bf40fb7057dd900c857dadf2b7fc4961b6d718800e2d1d476c31,RS0002247,,Blaetterglueck,2022-03-19,,,,107,9,7.80,0.00
3,I,0x31142a8408b3107903feefd44ed85ac665209be024b2a5a3b1416faa6e668799,RS0002309,,Blaetterglueck,2022-03-19,,,,32,33,4.80,0.00
3,I,0x567b181517cc0f3b503b2464ec9ebfd0965733babf6dc025edf4865826cb6523,RS0002256,,Blaetterglueck,2022-03-19,,,,118,38,5.80,0.00
3,I,0xe351ecc4f808e54a73c87ccca6e57ae7557b3e2f78e06724c37064eec18dcb58,RS0002654,,Blaetterglueck,2022-03-19,"0000 2913 0700 0000",Jun 14,Mastercard,57,11,8.00,5.70
3,I,0x832dc6b63b142d4d2d43ff032325c79e7653f05513d669b297d148fe16f01234,RS0002470,"323",Blaetterglueck,2022-03-19,"0961 2400 0292 2672",Jan 23,Mastercard,17,18,3.50,1.70
3,I,0x21a30d31b192c2f1e82048a08f621916635a4f71ccb4d7908ee538acd1faf9d1,RS0002456,,Blaetterglueck,2022-03-19,"0000 8370 1633 7000",Nov 15,American Express,70,5,8.00,0.13
3,I,0xc1380347d929bfcc385fc55de6544d8d992d8818cdab1730e3759afb6c0b4483,RS0002405,,Blaetterglueck,2022-03-19,"6513 2500 0758 8070","10/00",Mastercard,21,32,3.80,0.00
3,I,0x0774d29d57ff42b80df25aef89ff6e533979295ecb8cec05b3a7d870e5d29fa6,RS0002677,"207",Blaetterglueck,2022-03-19,"0000 1477 0601 0000",Dez 23,VISA,59,44,3.00,5.90
3,I,0xd890d2133aa79b956c50d632f4941a010d77f82fc83df67317c2560e9fd7500b,RS0002569,,Blaetterglueck,2022-03-19,"0000 8078 0608 9600",Dez 15,American Express,6,41,7.00,0.60
3,I,0xba656f98a172e81f83a1eae959cfd3516793aa2ae3001ea53fed65435f528ee0,RS0002656,,Blaetterglueck,2022-03-19,"5623 0000 0678 9500",Feb 23,American Express,7,18,8.00,0.70
3,I,0xd72a30137d91cc09bc3323385f1267d749d14a28a21f33ffe6a342ee88935617,RS0002605,,Blaetterglueck,2022-03-19,"0000 4968 3500 4800",Jun 88,Mastercard,62,35,4.00,6.20
3,I,0x3f6b609fd446754bec0f3d38f2a911e0ccea57b58744e0d5a537a6034b1650e5,RS0002673,"335",Blaetterglueck,2022-03-19,"3613 4200 0182 6120",Jan 16,VISA,116,46,2.80,0.00
3,I,0x6eb02a4d08fcaa3d085e6f8db87ed17ac1086ee974a2b370046690106cbcc651,RS0002738,"215",Blaetterglueck,2022-03-19,"0000 3660 0698 6000",Feb 14,VISA,91,22,1.00,0.00
3,I,0x9a89d25af7d6e3d9ff38c44a3d76ceb472d7152ce224f3b2f678867049bcc602,RS0002506,,Blaetterglueck,2022-03-19,"0000 3670 0400 4800",Mai 15,VISA,115,27,4.50,11.50
3,I,0xc27749ac5f087375460f08c4c8262a7724f94859d507355ce7d9e6d565436fda,RS0002008,,Blaetterglueck,2022-03-19,,,,9,47,2.80,0.00
3,I,0x353079b85bbdb75e790d7df0f4ac7f1756935f47d446a2583035cfe6eaa58018,RS0002270,,Blaetterglueck,2022-03-19,,,,12,7,3.80,0.00
3,I,0x111521ef2c89d9e7ee4d86dea618f3e96791fb2779af3a767914bc5feec46f2d,RS0002416,,Blaetterglueck,2022-03-19,"0000 3581 0700 2400",Sep 23,Mastercard,66,5,2.80,0.00
3,I,0xaac124c8ef612c21f23bcfb1f3e1e3bd2773df6f35b4dd3910d8b3f7f15ee12c,RS0002283,,Blaetterglueck,2022-03-19,,,,89,48,0.60,0.00
3,I,0x48c1ad7bdfcff34a9bdab8555ee950bc39fe47ec5d224d64c0bcb5dd3f1c551c,RS0002227,,Blaetterglueck,2022-03-19,,,,49,16,3.60,0.00
3,I,0xb461160d7ddd5d2c890d904c6915a4f9c8943772cfb6275dd9208738d040756e,RS0002546,,Blaetterglueck,2022-03-19,"0000 3648 0700 2000",Nov 23,American Express,76,6,4.00,7.60
3,I,0xbe86e30050bce11a031f372f32b9babcbdb5d7d5bd0442439f648e5c8286f7e2,RS0002229,,Blaetterglueck,2022-03-19,,,,41,15,1.00,0.00
3,I,0x491be8f2b4e00c86d112be2aadc92ad7c4a826428d17246f78dc79e2e8216682,RS0001966,,Blaetterglueck,2022-03-19,,,,31,44,1.80,0.00
3,I,0x0a704db198ad6495aa846dd0e292bb9ff30262f0d007bb033fa97675ef8456a8,RS0002272,,Blaetterglueck,2022-03-19,,,,110,49,0.30,0.00
3,I,0x43542368ea46b27cc18d403edfd4503698de9c4dda94ab905c6a3d59e292a036,RS0002383,"367",Blaetterglueck,2022-03-19,,,,44,40,3.80,0.00
3,I,0xd9c4714747398dcac8820dace7a76ae9eb063cc78f50c5ffef6484da1de93ade,RS0002193,,Blaetterglueck,2022-03-19,,,,30,4,3.80,0.00
3,I,0x614cdf4c9f9234ff3edc69493d18fa6a7daa3a24ce1a1b3ae462d6092f4273e1,RS0002253,,Blaetterglueck,2022-03-19,,,,45,24,1.80,0.00
3,I,0x619622ca198b3a6e827d05542f911547f50b1dd1f69c3736919eacf1b7a70a76,RS0002459,"188",Blaetterglueck,2022-03-19,"0000 6550 0617 4100",Jun 23,American Express,69,5,2.00,6.90
3,I,0xd272539a6a6cc096d38a4446feda63b1e3f67361f53f8d9bb77976e9bdcb24e8,RS0002653,"125",Blaetterglueck,2022-03-19,"0000 4558 5501 3000",Okt 13,Mastercard,106,1,6.80,0.00
3,I,0x13690226d8895731cbd10140ebf21e832ef2872fa9998c3173665245b58028c1,RS0002684,,Blaetterglueck,2022-03-19,"0000 0818 0550 0000",Apr 90,VISA,71,29,4.00,7.10
3,I,0xd01bcf2a69bc4ce1579a19d5eeef9e90e646c7ab59652ed762c37b6c8da27448,RS0002471,"294",Blaetterglueck,2022-03-19,"0000 9732 0613 8400",Jan 21,VISA,122,14,2.00,12.20
3,I,0xe43577d41382fddf831416b99e0bcc42f5d553629748ca501a404f42581f79f3,RS0002458,,Blaetterglueck,2022-03-19,"0800 0000 0905 7669",Mrz 21,VISA,57,29,7.80,0.00
3,I,0x07f5d8714b8d474c0a4dbf26ffdfd3aa50e22f604b0298786a5a182a6c222115,RS0002338,,Blaetterglueck,2022-03-19,,,,7,32,7.80,0.00
3,I,0x0edf0e89539b0c4220f23e259cf4c0fe0bc0575213cc201dd892a56a81e7760e,RS0002377,,Blaetterglueck,2022-03-19,,,,93,8,2.10,0.00
3,I,0x347c397ee1470130715ab2d9e7a7f7c56ff43d2ac18cc36b866281daf4ab6636,RS0001997,,Blaetterglueck,2022-03-19,,,,120,29,7.80,0.00
3,I,0xccd264bb8fa80a397c0fff7d84ad244b6c98d785e8d9b21fa52300e329378a38,RS0002693,"271",Blaetterglueck,2022-03-19,"0000 3581 0700 2400",Sep 23,Mastercard,74,35,2.80,0.00
3,I,0x94575416375cec97cbd1ef64d22f772c8c6cfa0e18876b60045569df5a2cb6ac,RS0002393,"75",Blaetterglueck,2022-03-19,"0000 0380 0800 0000",Mrz 15,VISA,27,41,1.80,0.00
3,I,0x47b809d1b8914442c2987c20aaf4a5891b62153fc9701ac617d00c9e7e639680,RS0002457,,Blaetterglueck,2022-03-19,"0000 6261 2612 1300",Nov 20,American Express,14,32,4.50,1.40
3,I,0xf609516e4cd04091829d6895bf4682eaabe975b125e759086396b97e4da4a0b2,RS0002541,"153",Blaetterglueck,2022-03-19,"0000 7079 1614 9900",Feb 23,American Express,80,6,4.00,2.00
3,I,0xa82d37b177e36faf19443b8e1051b17c894e36dafe7abc7513e6fd4e2d2b0b40,RS0002481,,Blaetterglueck,2022-03-19,"8624 5100 0454 7890",Jun 23,Mastercard,23,45,3.00,0.95
3,I,0x5c86a44b8e2f06eb9d622c606d8ee72a1c343c3d621c8cb1aefad08aaade0c8d,RS0002708,,Blaetterglueck,2022-03-19,"6625 4000 0821 4150",Jan 23,VISA,6,26,6.80,0.00
3,I,0x43faba9f860119079511d7cc87ad135b58317adc3a187af4dfc74215b736042c,RS0002673,"335",Blaetterglueck,2022-03-19,"3613 4200 0182 6120",Jan 16,VISA,95,18,2.00,9.50
3,I,0x1ecfa3d8c82f7fe478cc780ef2fc5715347e02f2cc3e57f90c13432fcf165ec2,RS0002012,,Blaetterglueck,2022-03-19,,,,11,49,7.80,0.00
3,I,0x8ece7a341569b933a3fe7761d5a94db669086b5cb481fd0bd3ad42b8a69ffa2a,RS0002667,,Blaetterglueck,2022-03-19,"0903 0000 0188 5599",Nov 23,VISA,23,41,3.00,2.30
3,I,0x0e53fbc7f3a9c64e68c0673342f1faf16ad3e5e26fa54fc2c353250604c54c08,RS0002293,,Blaetterglueck,2022-03-19,,,,35,13,0.80,0.00
3,I,0xd619fad709580278c2b0ae9bf20f4b39d0a591fb4f9a3a8f45f28c27ea1292c9,RS0002020,,Blaetterglueck,2022-03-19,,,,71,29,3.80,0.00
3,I,0xcf2818b2ec5299c8f0d33d690922dcaa4a1aa746fde78467d7f674b86fe33be9,RS0002408,,Blaetterglueck,2022-03-19,"0000 0365 0501 1000",Apr 19,VISA,120,43,7.80,0.00
3,I,0x7011a30c202dab543905747f4a48bef12d9592085a60c9011c368f9ccd94831d,RS0002551,,Blaetterglueck,2022-03-19,"0000 4076 3515 6000",Mai 87,VISA,119,10,2.00,11.90
3,I,0x62990f7444859f165933fb4b20de51c411dd83385b0b4b8d5ed501f6e92d4e4b,RS0002392,,Blaetterglueck,2022-03-19,"0000 3421 0501 7000",Jun 82,Mastercard,86,47,0.30,0.00
3,I,0x26c4ff4a90f2640ad6710fa39e11e919119b109a88c1d03092c3c3091614f00c,RS0002108,,Blaetterglueck,2022-03-19,,,,73,26,2.80,0.00
3,I,0x544228fae2244aa5fd71009b44720db7528649fae0627498b43fd91d9377cffe,RS0002463,,Blaetterglueck,2022-03-19,"0697 1600 0512 0992",Mrz 16,VISA,62,42,4.00,6.20
3,I,0xb245f56929ba75a6099bb947d099019ca15447674c5860957696a39b84be75d4,RS0002722,,Blaetterglueck,2022-03-19,"4922 0000 0374 9970",Mai 17,VISA,31,49,2.00,3.10
3,I,0xdfd25ebc62cdf64ecf417a2d1fd9ce0a144de7591a3a76d69198656eeb0fd6dd,RS0002318,,Blaetterglueck,2022-03-19,,,,35,26,0.80,0.00
3,I,0x596d18ba722e83289ba0770fa6ec2586f6d2533bcb814ce1ae0988c44fc1c9bc,RS0002501,"138",Blaetterglueck,2022-03-19,"0000 9850 7500 9400",Jun 20,Mastercard,57,2,8.00,5.70
3,I,0xe1c831b109451a81a52695943991dc488ef192a4cf6e082a491cc3539871cecb,RS0002733,"99",Blaetterglueck,2022-03-19,"0000 8770 0905 0000",Jul 87,Mastercard,9,24,3.00,0.90
3,I,0x17430e51c3ec1ef2ec9bd8c939667e657dcbb1546367f61274406948443f0e72,RS0002688,"163",Blaetterglueck,2022-03-19,"0000 8784 0800 0000",Aug 23,Mastercard,82,45,5.00,8.20
3,I,0x0e4117f6b3f43ce10bd4e4096365844d0f7f6780f18ab33f5d09406bf09e4527,RS0002638,"394",Blaetterglueck,2022-03-19,"6512 4000 0106 0740",Jun 84,Mastercard,122,45,1.80,0.00
3,I,0xd2808c10354ab9902978fcadbe49f010b158c0169dfb27bb73dfb2ababc45580,RS0002094,,Blaetterglueck,2022-03-19,,,,18,7,5.80,0.00
3,I,0xd362396e198975329464e3d05f86ace5be251faf098cd52caeb73578adad9094,RS0002010,,Blaetterglueck,2022-03-19,,,,13,42,4.30,0.00
3,I,0x256bf530aef55829e06f8c76b4b1e508ff5a3d9c159a238fd23abb8fd6795162,RS0002518,,Blaetterglueck,2022-03-19,"0000 0955 0912 0000",Okt 23,Mastercard,106,29,7.00,10.60
3,I,0x3656e85812be46f2a13ac07e4b0433f09fae802685d9e54d0d8cfafae5817a04,RS0002165,,Blaetterglueck,2022-03-19,,,,27,8,1.80,0.00
3,I,0x48b13409b981805d77c12dcec61934473547075ee07bd9ede24de3415d792eb1,RS0001958,,Blaetterglueck,2022-03-19,,,,104,6,4.80,0.00
3,I,0xb4e70eca61edc69e9177c52f644a3b634d6585713d8e39a3087a6767619519f9,RS0002133,,Blaetterglueck,2022-03-19,,,,95,1,1.80,0.00
3,I,0x695c93f3392f61294c6deef13a8dd260045a18c9627d18dd3e371a0fb17cd71c,RS0002438,,Blaetterglueck,2022-03-19,"3600 3300 0764 3410",Jan 17,VISA,8,13,7.80,0.00
3,I,0x9f376b972fcd516e2dd1225d74e1617156ab480380d69f2a6fe00b461296a0fc,RS0002773,,Blaetterglueck,2022-03-19,"0000 8750 8623 1100",Apr 91,VISA,118,38,5.80,0.00
3,I,0x320379163ed23316f8b75a907ed4506dda1535ed39894df36c35a6e43de415dd,RS0002171,,Blaetterglueck,2022-03-19,,,,125,22,6.80,0.00
3,I,0x4bc958454b794707d7f6bf5fb607d7e8a234d6c7c6b29a850d586cc492f3dffe,RS0002403,"300",Blaetterglueck,2022-03-19,"0000 3265 0922 0000",Sep 91,Mastercard,3,1,4.80,0.00
3,I,0xa65a8ab8731af0a6117f3b8697b6f1b18d4eaf6a731214e411406a9323f768a0,RS0002573,"368",Blaetterglueck,2022-03-19,"1900 8200 0655 7460",Jul 17,Mastercard,33,15,0.60,0.00
3,I,0xbaec445c93e52a9a45cf5d4ae424afebe2330cab63af23bff31fe6d83c2c0748,RS0002692,,Blaetterglueck,2022-03-19,"0000 9146 0800 1000",Dez 84,American Express,43,20,2.30,0.35
3,I,0x201629dbf1894cc66b50c4c0ecb38bd64b64a9e1bf93449568bfe421d028314b,RS0002808,,Blaetterglueck,2022-03-19,"0940 5400 0257 7978",Nov 23,VISA,110,31,0.30,0.00
3,I,0xbab78c473d72c69745fb9194457678f0386999e982baf8e9c5a4e5ccc34f71ae,RS0002274,,Blaetterglueck,2022-03-19,,,,105,31,4.80,0.00
3,I,0xa8187019925e281586b3951ded771aa7c956dd09f7e2bdc642ef2de5cfe34748,RS0002742,,Blaetterglueck,2022-03-19,"0000 9370 3900 0000",Jan 23,Mastercard,24,47,3.00,2.40
3,I,0x0270f992dfc1e6e3c2c16411dc4e16c90d7ddd489e1babd1bcacdfcf61e4c3ef,RS0002153,,Blaetterglueck,2022-03-19,,,,86,18,0.30,0.00
3,I,0x786bd0bff9332f7975a46876286253480b964eef00461ce2856ca9f5e890af5a,RS0002683,,Blaetterglueck,2022-03-19,"0000 2470 0510 0300",Mai 92,VISA,97,39,8.80,0.00
3,I,0xb7e44361243b4a80ba7c79cb35cee851d1d1fa6c53ec1df97c7f1c5630153c20,RS0002568,"129",Blaetterglueck,2022-03-19,"0000 2970 0530 7000",Apr 15,VISA,109,15,3.00,10.90
3,I,0xf1872de9169b4e87229ad72b70a05a8c117507da6086a11969c8ae59e55ef703,RS0002547,,Blaetterglueck,2022-03-19,"0000 8426 6600 6000",Aug 19,Mastercard,67,8,3.50,0.40
3,I,0x94a3faf45ef738e6a58ba3230e8b9ed1edcfc9c84e7b7829e48a6fd631fc188b,RS0002802,"333",Blaetterglueck,2022-03-19,"3900 0000 0234 2770",Jul 20,Mastercard,53,9,5.00,5.30
3,I,0xbf6ab6a0309526b39721f73e816557c5dec117a2cba53fcd9acfb4613b9f1b30,RS0002594,,Blaetterglueck,2022-03-19,"0000 4359 0200 9000",Jan 23,Mastercard,48,5,4.50,4.80
3,I,0xdd8f617aa51641c36acdff55c565c05cd70b23c61c474b1da2af059d01d81194,RS0002389,,Blaetterglueck,2022-03-19,"0000 1570 0932 0000",Nov 23,Mastercard,85,17,0.80,0.00
3,I,0x8d6fb4a442dbf5bd1f75aefe65f162aba6770d6fdd9b56a2e0720011e1269bcb,RS0002538,"51",Blaetterglueck,2022-03-19,"0000 9154 0616 5000",Jul 20,Mastercard,34,27,0.75,3.40
3,I,0x6ea4a8599e9cef5de3c99c2587bc7b23a5814a33d1b0a73f7ebdbec453d8e73e,RS0001984,,Blaetterglueck,2022-03-19,,,,28,48,1.80,0.00
3,I,0x755636c70f44bc002d8e53b1b75161b89bfe2f4311d6ee3790e335d61b8aca0a,RS0002344,,Blaetterglueck,2022-03-19,,,,108,1,7.80,0.00
3,I,0xdb3ded0111f00f43ad0fbf24f0cb6827eefbd4cb5851fbe9219f3e81d3ff1319,RS0002508,"90",Blaetterglueck,2022-03-19,"0000 7560 0501 0100",Jul 16,Mastercard,103,3,5.00,10.30
3,I,0x58185838ae50e2409e9d7c4425f340bc641b24609f364f1f635fd73858e120a4,RS0002218,,Blaetterglueck,2022-03-19,,,,46,31,7.80,0.00
3,I,0x2b8729436b97261d85c6e28e476c688aa0fbd7851298b0363b39764837e760fe,RS0002194,,Blaetterglueck,2022-03-19,,,,60,22,0.30,0.00
3,I,0x4a1ffc2e1edde5206b5dc7afff8803ba45b452405b2b2ef3c086784698b8d432,RS0002338,,Blaetterglueck,2022-03-19,,,,101,45,1.80,0.00
3,I,0x491be8f2b4e00c86d112be2aadc92ad7c4a826428d17246f78dc79e2e8216682,RS0002093,,Blaetterglueck,2022-03-19,,,,31,44,1.80,0.00
3,I,0x28f64c85657cc3875bd5f7cfdf6b7bb3b0cee841b99fb08b718cd495e9b56352,RS0002114,,Blaetterglueck,2022-03-19,,,,14,47,4.30,0.00
3,I,0x15e9d4fb2944dfc5385c4265022d6c9d2a6a65eae64ea5ecfc5ee6d16e907f68,RS0002235,,Blaetterglueck,2022-03-19,,,,74,35,2.80,0.00
3,I,0xde7396064f5f9a1e8bb6eced299846be737bd396b83ca8ef27cba0ee612d51bb,RS0002683,,Blaetterglueck,2022-03-19,"0000 2470 0510 0300",Mai 92,VISA,122,47,1.80,0.00
3,I,0x825eaa303ffd932df3539db45d4a28016604d48cc8a0ee543e4603b8e39a6e9c,RS0002517,,Blaetterglueck,2022-03-19,"0695 3800 0068 2486",Mrz 23,VISA,117,16,3.50,11.70
3,I,0xa98da9201f19742e89a60f5f19afd4fcdb1c8460999f512fe57dafaa5a75e096,RS0002421,"15",Blaetterglueck,2022-03-19,"0000 7228 2915 5100",Mai 17,VISA,123,47,2.80,0.00
3,I,0x5651e4a96882439b5bc7479aac96fa6b68304667569cd881fc6fa80999175c7f,RS0002679,"221",Blaetterglueck,2022-03-19,"0000 8379 6665 4800",Okt 17,Mastercard,38,47,0.50,3.80
3,I,0xbbc8e63d1300fa906a9f5c13e0f15e68c53176106f89d9548e813be19e33f36e,RS0002078,,Blaetterglueck,2022-03-19,,,,106,1,6.80,0.00
3,I,0x8fd51652d15d7bcc36c649404e66065809d7d76acb823d1c8ef6d03ce8f327da,RS0001998,,Blaetterglueck,2022-03-19,,,,65,43,4.30,0.00
3,I,0x1343dc6af1f8d00a036911d3d685dd4fa75a470c542d579d7025eb84d04cb637,RS0001995,,Blaetterglueck,2022-03-19,,,,63,3,4.30,0.00
3,I,0x35814ad75aa017bb421f5938d55b514d26815e74d0bd3067fc9233ce7ccd8199,RS0002226,,Blaetterglueck,2022-03-19,,,,81,43,1.80,0.00
3,I,0x17256bfcc71b23aabbb884e8e08f720eb4fc9dfd768c4b071a67ba460d35cb41,RS0002385,,Blaetterglueck,2022-03-19,"0000 4858 5601 0300",Sep 85,Mastercard,71,21,3.80,0.00
3,I,0xe13f896aeb381e054b92bccb4e1de8fa8361d7c38bc5dcaabf03a4d65135c4a6,RS0002480,"261",Blaetterglueck,2022-03-19,"0000 3829 0501 0100",Jul 20,Mastercard,13,21,4.50,1.30
3,I,0xf963e84e8260725ccb30f3714a11a6e01a8e21059b2dc03ae733e846e48143e2,RS0002752,,Blaetterglueck,2022-03-19,"0000 7466 6923 0000",Mrz 13,VISA,49,47,3.80,4.90
3,I,0xd1354e658da680780e30350d6ca3dd5d677d22dc58a7c54d564cbf97a87bf65c,RS0002798,"88",Blaetterglueck,2022-03-19,"0000 4968 3500 4800",Jun 88,Mastercard,63,43,4.30,0.00
3,I,0xbab78c473d72c69745fb9194457678f0386999e982baf8e9c5a4e5ccc34f71ae,RS0002046,,Blaetterglueck,2022-03-19,,,,5,31,4.80,0.00
3,I,0x00274a76c01d627239892554da69fdf9246aee955c05f4748d52a6c5573c4703,RS0002532,,Blaetterglueck,2022-03-19,"1900 0000 0649 9490",Sep 23,Mastercard,51,26,2.00,5.10
3,I,0x35d76166d0b974b78035940e356031067fbde520cb59f4ea72c2f61964f2ee2b,RS0002518,,Blaetterglueck,2022-03-19,"0000 0955 0912 0000",Okt 23,Mastercard,45,48,1.80,0.00
3,I,0x087c81085dcca0052814bc674119f5f5f0211d3b54a1f38893e6c41f8390316d,RS0002158,,Blaetterglueck,2022-03-19,,,,3,11,4.80,0.00
3,I,0x755a0a1df2c72409cadd48f743b441360fe858920c985831ceac75dd946d0734,RS0002245,,Blaetterglueck,2022-03-19,,,,76,32,3.80,0.00
3,I,0x0684c200a5976a72eaf723f38417212b306ca56b5e9b6b7487e588063f66c8e1,RS0002578,"215",Blaetterglueck,2022-03-19,"0000 3660 0698 6000",Feb 14,VISA,75,43,7.00,7.50
3,I,0x28f64c85657cc3875bd5f7cfdf6b7bb3b0cee841b99fb08b718cd495e9b56352,RS0002058,,Blaetterglueck,2022-03-19,,,,14,47,4.30,0.00
3,I,0x3febffe5a35ceddf57cd4eff7acdb76494bb6c709c87465610972ca32f958603,RS0002504,"82",Blaetterglueck,2022-03-19,"0000 2668 3500 4800",Sep 97,Mastercard,83,38,0.80,8.30
3,I,0x6ddf7a421503b3dd5464240c35894938033bf5ab3c5926c24b9078f5d400b910,RS0002593,,Blaetterglueck,2022-03-19,"0000 6674 3690 8800",Dez 94,American Express,55,11,4.80,0.00
3,I,0x37046deee45d5dd9e520d243f31409cc7544a3fd89d3a2f5e91c6147bc8fd2c9,RS0002598,,Blaetterglueck,2022-03-19,"0000 0210 0700 2400",Mrz 23,Mastercard,122,17,2.00,12.20
3,I,0xfc5373343eecb162fc43101b2ff09a7a6719a1bac5ba0ed2cfd97b673b8f14ec,RS0002709,,Blaetterglueck,2022-03-19,"0000 4566 2614 1600",Jun 93,Mastercard,71,28,4.00,7.10
3,I,0xf874b0612086dc737adfbbe5e172b480fc4bccbeb12a6134cfbcb4a8d93c7818,RS0002299,,Blaetterglueck,2022-03-19,,,,121,27,3.80,0.00
3,I,0x2b4a18848f79299d447b220288b1ae994ae99b9dfe484167583d776ba60731ea,RS0002307,,Blaetterglueck,2022-03-19,,,,45,29,1.80,0.00
3,I,0xc2aa9b550f777201baf91f2e895d80409ece1a7659b002ab4759c7b55a4d3b63,RS0002785,,Blaetterglueck,2022-03-19,"0000 1580 0400 0000",Apr 13,VISA,83,47,0.80,8.30
3,I,0x75ba8e00f6574031d2dc6cae1d1d7010b6ed1128c2423596802b1aa23f464a41,RS0002612,,Blaetterglueck,2022-03-19,"0000 9185 5900 0000",Nov 14,American Express,72,48,2.00,7.20
3,I,0xf874b0612086dc737adfbbe5e172b480fc4bccbeb12a6134cfbcb4a8d93c7818,RS0002021,,Blaetterglueck,2022-03-19,,,,94,27,3.80,0.00
3,I,0x2145c8681263d6bfa4744ded5e18b559e141441732829a175a9cf928e28fa6bc,RS0002146,,Blaetterglueck,2022-03-19,,,,121,1,3.80,0.00
3,I,0x14f5dde7b4ca6e8ff23f37fc60e4b6edb76a5a34d2d6b6fb730d625d4950c8ee,RS0002634,,Blaetterglueck,2022-03-19,"0000 1551 1519 1900",Jan 23,Mastercard,56,46,7.00,5.60
3,I,0xaa06e1db5a73e3cd016d4f28f121f2a15feb51874b79ce1f84d8c5a55bfee71a,RS0002271,,Blaetterglueck,2022-03-19,,,,36,44,0.30,0.00
3,I,0x284513e9fc05f984c36af485a1415c048670632efcb9452e68a388746d533594,RS0002509,,Blaetterglueck,2022-03-19,"5600 6000 0526 0330",Aug 23,Mastercard,81,14,2.00,8.10
3,I,0x373f57dde4b6fb157c32b448405f9b2d536b93aba7321913b22b0ead82135c8c,RS0002132,,Blaetterglueck,2022-03-19,,,,113,5,4.30,0.00
3,I,0x8c163cc903acdfc349024491284da0f2c67fac92b8494d01e78a5a014109fc2e,RS0002308,,Blaetterglueck,2022-03-19,,,,68,3,5.80,0.00
3,I,0xbfd98750a65544410f6cc48b85e2e1ed2474945675990577ab6682e1bcf97cbf,RS0002096,,Blaetterglueck,2022-03-19,,,,43,10,2.10,0.00
3,I,0xd2d623743de2d16e824577556560801f91c815c9f109e44ca72979eef2bc39e5,RS0002801,,Blaetterglueck,2022-03-19,"0000 6644 0400 3700",Sep 92,Mastercard,53,19,5.00,5.30
3,I,0x660622c8bbb976cf88f16f563581fa833726a74fdc6aa223f5fc2b7ab2a829be,RS0002187,,Blaetterglueck,2022-03-19,,,,74,22,2.80,0.00
3,I,0x33d090dfc1a1148e49ccc67be760901100cd6af8f1a1e5772a68637c9c15967d,RS0002772,,Blaetterglueck,2022-03-19,"0000 1570 0518 0500",Okt 90,Mastercard,5,43,5.00,0.50
3,I,0xbb793c9e12d79dcb606ec49045e3b598b7d33893b65d633dbdcac43513f58edb,RS0002120,,Blaetterglueck,2022-03-19,,,,13,27,4.30,0.00
3,I,0x585b1a5ba2b34530096ffa3f11182bc91febc0e7df92f939e0b36e07b6c65187,RS0002082,,Blaetterglueck,2022-03-19,,,,61,16,7.80,0.00
3,I,0xd98f3d771c68095818ad9afc1dec557e4dabf9393d8899b25e51f12877d98dae,RS0002636,,Blaetterglueck,2022-03-19,"0000 4968 3500 4800",Jun 88,Mastercard,85,21,1.00,8.50
3,I,0x60b7c1dfb7f804c180707e5a998deba50f9ad0f41eb4266f981e840e682ef5b1,RS0001992,,Blaetterglueck,2022-03-19,,,,23,7,2.80,0.00
